candidate_id,rank,model,creator,slug,variant_group,score_full_precision,final_score,score_scale,ranking_key,coding_core_score,coding_extension_bonus,coding_extension_tests,coding_score_full_precision,coding_score,coding_points_full_precision,coding_points,agentic-tool-work_core_score,agentic-tool-work_extension_bonus,agentic-tool-work_extension_tests,agentic-tool-work_score_full_precision,agentic-tool-work_score,agentic-tool-work_points_full_precision,agentic-tool-work_points,hard-reasoning_core_score,hard-reasoning_extension_bonus,hard-reasoning_extension_tests,hard-reasoning_score_full_precision,hard-reasoning_score,hard-reasoning_points_full_precision,hard-reasoning_points,knowledge-science_core_score,knowledge-science_extension_bonus,knowledge-science_extension_tests,knowledge-science_score_full_precision,knowledge-science_score,knowledge-science_points_full_precision,knowledge-science_points,instruction-context_core_score,instruction-context_extension_bonus,instruction-context_extension_tests,instruction-context_score_full_precision,instruction-context_score,instruction-context_points_full_precision,instruction-context_points,points_sum_full_precision
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,80,Claude 4 Sonnet,Anthropic,claude-4-sonnet-thinking,claude 4 sonnet,32.453027828613124,32.453028,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,40.0463,0.0,1,40.046300000000002,40.0463,8.0092600000000012,8.00926,69.6667,0.0,3,69.666700000000006,69.6667,13.933340000000001,13.93334,6.193288,12.417276,1,18.610564360089942,18.610564,3.7221128720179881,3.722113,29.48021,0.0,1,29.480209948084894,29.48021,5.8960419896169789,5.896042,4.461365,0.0,0,4.4613648348907775,4.461365,0.8922729669781555,0.892273,32.453027828613124
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,81,Qwen3.5 9B,Alibaba,qwen3-5-9b,qwen3 5 9b,31.859575083642881,31.859575,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,27.5463,8.268803,1,35.815102589470342,35.815103,7.1630205178940685,7.163021,65.3333,10.451574,3,75.784873930199865,75.784874,15.156974786039973,15.156975,7.004234,0.0,0,7.0042337892750286,7.004234,1.4008467578550057,1.400847,27.1569,9.21638,1,36.37328042616511,36.37328,7.2746560852330218,7.274656,4.320385,0.0,0,4.3203846831040416,4.320385,0.86407693662080831,0.864077,31.859575083642881
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,82,GPT-5.5 Instant (June 2026),OpenAI,gpt-5-5-instant-06-26,gpt 5 5 instant june 2026,31.823762616322245,31.823763,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,48.6111,0.0,1,48.6111,48.6111,9.7222200000000001,9.72222,67.0,0.0,2,67,67.0,13.4,13.4,0.117936,0.0,0,0.11793609128819603,0.117936,0.023587218257639205,0.023587,43.381592,0.0,0,43.381591637551175,43.381592,8.6763183275102342,8.676318,0.008185,0.0,0,0.0081853527718724443,0.008185,0.001637070554374489,0.001637,31.823762616322245
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,83,K-EXAONE,LG AI Research,k-exaone,k exaone,31.801267065520801,31.801267,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,35.6481,0.0,1,35.648099999999999,35.6481,7.1296200000000001,7.12962,59.3333,3.302872,2,62.636171880471089,62.636172,12.527234376094219,12.527234,10.688732,13.642767,1,24.331499464285613,24.331499,4.8662998928571231,4.8663,28.2445,0.0,0,28.244499735617218,28.2445,5.6488999471234429,5.6489,8.146064,0.0,0,8.1460642472300702,8.146064,1.6292128494460141,1.629213,31.801267065520801
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,84,gpt-oss-120b (high),OpenAI,gpt-oss-120b,gpt oss 120b,31.59071203165616,31.590712,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,38.8889,0.0,1,38.8889,38.8889,7.7777799999999999,7.77778,51.0,2.357228,4,53.357227786970299,53.357228,10.671445557394058,10.671446,12.054089,12.26385,1,24.317939380125932,24.317939,4.8635878760251865,4.863588,33.754842,0.0,0,33.754841722135019,33.754842,6.7509683444270037,6.750968,7.634651,0.0,0,7.6346512690495558,7.634651,1.5269302538099112,1.52693,31.59071203165616
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,85,MiMo-V2-Flash,Xiaomi,mimo-v2-flash,mimo v2 flash,30.764040842965898,30.764041,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,25.9259,23.653166,1,49.579065503731172,49.579066,9.9158131007462345,9.915813,35.0,23.653166,2,58.653165503731167,58.653166,11.730633100746234,11.730633,0.082523,23.653166,1,23.735688976583372,23.735689,4.7471377953166742,4.747138,21.846368,0.0,0,21.846368151000682,21.846368,4.3692736302001371,4.369274,0.005916,0.0,0,0.0059160797830996072,0.005916,0.0011832159566199213,0.001183,30.764040842965898
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,86,Qwen3 Next 80B A3B,Alibaba,qwen3-next-80b-a3b-reasoning,qwen3 next 80b a3b,30.697747582096213,30.697748,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,38.7731,0.0,1,38.773099999999999,38.7731,7.7546200000000001,7.75462,62.0,0.0,3,62,62.0,12.4,12.4,0.098395,23.653166,1,23.751560711684483,23.751561,4.7503121423368961,4.750312,28.956203,0.0,0,28.956203190922579,28.956203,5.7912406381845152,5.791241,0.007874,0.0,0,0.0078740078740117993,0.007874,0.0015748015748023598,0.001575,30.697747582096213
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,87,Qwen3.5 4B,Alibaba,qwen3-5-4b,qwen3 5 4b,30.351313572437864,30.351314,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,16.1012,23.653166,1,39.754365503731172,39.754366,7.950873100746235,7.950873,61.0,19.632365,3,80.632364536518239,80.632365,16.126472907303647,16.126473,0.091429,0.0,0,0.091429013337435722,0.091429,0.018285802667487142,0.018286,20.767864,10.502734,1,31.270598558926551,31.270599,6.2541197117853109,6.25412,0.00781,0.0,0,0.0078102496759066501,0.00781,0.00156204993518133,0.001562,30.351313572437864
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,88,Magistral Medium 1.2,Mistral,magistral-medium-2509,magistral medium 1 2,30.24560689058027,30.245607,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,39.2361,0.0,1,39.2361,39.2361,7.8472200000000001,7.84722,53.3333,0.0,3,53.333300000000008,53.3333,10.666660000000002,10.66666,6.012141,20.679325,1,26.691466091566973,26.691466,5.3382932183133951,5.338293,28.063667,0.0,1,28.06366688061221,28.063667,5.6127333761224421,5.612733,3.903501,0.0,0,3.9035014807221491,3.903501,0.78070029614442982,0.7807,30.24560689058027
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,89,Command A+,Cohere,command-a-plus,command a,29.132624703075145,29.132625,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,37.8472,0.0,1,37.847200000000001,37.8472,7.5694399999999993,7.56944,48.6667,19.378986,3,68.045685743198277,68.045686,13.609137148639656,13.609137,6.38086,0.0,0,6.380860406760573,6.38086,1.2761720813521145,1.276172,23.5144,6.146161,1,29.660560369371069,29.66056,5.9321120738742135,5.932112,3.728817,0.0,0,3.7288169960457966,3.728817,0.74576339920915924,0.745763,29.132624703075145
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,90,Trinity Large Thinking,Arcee AI,trinity-large-thinking,trinity large thinking,29.052517690015584,29.052518,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,36.1111,0.0,1,36.1111,36.1111,7.2222200000000001,7.22222,38.3333,23.653166,2,61.986465503731175,61.986466,12.397293100746236,12.397293,10.068881,0.0,0,10.068880896510986,10.068881,2.0137761793021975,2.013776,31.364173,0.0,0,31.364172804454192,31.364173,6.2728345608908391,6.272835,5.731969,0.0,0,5.7319692453815554,5.731969,1.146393849076311,1.146394,29.052517690015584
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,91,GLM-4.5,Z AI,glm-4.5,glm 4 5,28.971732006722753,28.971732,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,34.838,0.0,1,34.837999999999994,34.838,6.9675999999999991,6.9676,51.6667,0.0,1,51.666699999999999,51.6667,10.33334,10.33334,0.100478,23.653166,1,23.753643510353864,23.753644,4.7507287020707727,4.750729,30.699333,3.893796,1,34.59312856805694,34.593129,6.9186257136113882,6.918626,0.007188,0.0,0,0.0071879552029767068,0.007188,0.0014375910405953413,0.001438,28.971732006722753
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,92,Mercury 2,Inception,mercury-2,mercury 2,28.899663350765586,28.899663,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,38.6574,0.0,1,38.657400000000003,38.6574,7.7314800000000004,7.73148,40.6667,16.669917,3,57.336616621886947,57.336617,11.467323324377389,11.467323,10.386261,0.0,0,10.38626054469818,10.386261,2.0772521089396361,2.077252,32.242154,0.0,0,32.2421542667145,32.242154,6.4484308533428996,6.448431,5.875885,0.0,0,5.8758853205283046,5.875885,1.1751770641056609,1.175177,28.899663350765586
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,93,Gemma 4 26B A4B,Google,gemma-4-26b-a4b,gemma 4 26b a4b,27.866854404427091,27.866854,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,40.0463,0.0,2,40.046300000000002,40.0463,8.0092600000000012,8.00926,61.6667,0.0,3,61.666699999999999,61.6667,12.33334,12.33334,0.115236,0.0,0,0.11523598072683741,0.115236,0.023047196145367481,0.023047,32.89198,4.606203,2,37.498183226626637,37.498183,7.4996366453253271,7.499637,0.007853,0.0,0,0.0078528147819746739,0.007853,0.0015705629563949348,0.001571,27.866854404427091
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,94,EXAONE 4.5 33B,LG AI Research,exaone-4-5-33b,exaone 4 5 33b,27.690799628974609,27.6908,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,28.0093,0.0,1,28.0093,28.0093,5.6018600000000003,5.60186,51.6667,14.035187,2,65.70188676806265,65.701887,13.14037735361253,13.140377,6.635856,0.0,0,6.6358556210969839,6.635856,1.3271711242193966,1.327171,26.11394,8.150988,1,34.264928141288948,34.264928,6.8529856282577892,6.852986,3.842028,0.0,0,3.8420276144244467,3.842028,0.76840552288488939,0.768406,27.690799628974609
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,95,Gemma 4 12B,Google,gemma-4-12b,gemma 4 12b,27.419766618704443,27.419767,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,38.1944,0.0,1,38.194400000000002,38.1944,7.6388800000000003,7.63888,61.6667,0.0,2,61.666699999999999,61.6667,12.33334,12.33334,0.105632,0.0,0,0.10563208546098751,0.105632,0.021126417092197505,0.021126,28.956371,8.167877,1,37.124248193279257,37.124248,7.4248496386558509,7.42485,0.007853,0.0,0,0.0078528147819746739,0.007853,0.0015705629563949348,0.001571,27.419766618704443
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,96,gpt-oss-20b (high),OpenAI,gpt-oss-20b,gpt oss 20b,27.417797150684184,27.417797,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,34.375,0.0,1,34.374999999999993,34.375,6.8749999999999991,6.875,33.3333,12.773499,4,46.106799423696749,46.106799,9.2213598847393499,9.22136,10.257464,14.060153,1,24.317616945205952,24.317617,4.8635233890411902,4.863523,25.388848,0.0,0,25.38884823524694,25.388848,5.0777696470493883,5.07777,6.900721,0.0,0,6.9007211492712823,6.900721,1.3801442298542566,1.380144,27.417797150684184
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,97,DeepSeek R1 (Jan),DeepSeek,deepseek-r1-0120,deepseek r1 jan,27.249725942691473,27.249726,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,35.7143,0.0,1,35.714300000000001,35.7143,7.1428600000000007,7.14286,56.0,0.0,3,56.000000000000007,56.0,11.200000000000003,11.2,7.00617,3.412397,1,10.418567169529767,10.418567,2.0837134339059533,2.083713,28.45905,0.0,0,28.459049717559253,28.45905,5.691809943511851,5.69181,5.656713,0.0,0,5.6567128263683326,5.656713,1.1313425652736666,1.131343,27.249725942691473
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,98,Qwen3.6 35B A3B,Alibaba,qwen3-6-35b-a3b-non-reasoning,qwen3 6 35b a3b,26.779059265956157,26.779059,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,1.2731,23.653166,3,24.926265503731173,24.926266,4.9852531007462346,4.985253,60.0,13.518831,3,73.518830861563444,73.518831,14.70376617231269,14.703766,0.104343,0.0,0,0.10434256402629115,0.104343,0.020868512805258227,0.020869,12.46951,22.868601,2,35.338111433767459,35.338111,7.0676222867534921,7.067622,0.007746,0.0,0,0.0077459666924148208,0.007746,0.0015491933384829642,0.001549,26.779059265956157
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,99,Qwen3 Coder Next,Alibaba,qwen3-coder-next,qwen3 coder next,26.490539425751958,26.490539,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,32.2917,9.083216,1,41.374916060240139,41.374916,8.2749832120480278,8.274983,42.3333,23.653166,3,65.986465503731182,65.986466,13.197293100746238,13.197293,0.090788,0.0,0,0.090787705274610622,0.090788,0.018157541054922125,0.018158,24.994021,0.0,0,24.994021454976796,24.994021,4.9988042909953592,4.998804,0.006506,0.0,0,0.006506404537069601,0.006506,0.0013012809074139204,0.001301,26.490539425751958
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,100,GLM-5,Z AI,glm-5-non-reasoning,glm 5,26.255041056014171,26.255041,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,38.3102,0.0,1,38.310200000000002,38.3102,7.6620400000000011,7.66204,43.3333,23.653166,4,66.986465503731182,66.986466,13.397293100746237,13.397293,0.079841,0.0,0,0.079841422445099203,0.079841,0.015968284489019838,0.015968,25.892116,0.0,0,25.892115550540378,25.892116,5.1784231101080751,5.178423,0.006583,0.0,0,0.0065828033541949268,0.006583,0.0013165606708389855,0.001317,26.255041056014171
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,101,Qwen3 30B A3B 2507,Alibaba,qwen3-30b-a3b-2507-reasoning,qwen3 30b a3b 2507,25.625014663337907,25.625015,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,33.3333,0.0,1,33.333300000000001,33.3333,6.6666600000000003,6.66666,59.6667,0.0,3,59.666699999999992,59.6667,11.933339999999998,11.93334,5.923225,0.0,1,5.9232249110510704,5.923225,1.1846449822102141,1.184645,25.073074,0.0,0,25.073074230414083,25.073074,5.0146148460828162,5.014615,4.128774,0.0,0,4.1287741752244091,4.128774,0.82575483504488179,0.825755,25.625014663337907
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,102,NVIDIA Nemotron 3 Nano,NVIDIA,nvidia-nemotron-3-nano-30b-a3b-reasoning,nvidia nemotron 3 nano,25.433830398079653,25.43383,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,29.6296,0.0,2,29.6296,29.6296,5.9259199999999996,5.92592,37.3333,0.0,4,37.333300000000001,37.3333,7.466660000000001,7.46666,9.04177,19.722295,1,28.764064302040914,28.764064,5.7528128604081825,5.752813,25.785477,0.0,1,25.785477387307797,25.785477,5.1570954774615601,5.157095,5.65671,0.0,0,5.6567103010495421,5.65671,1.1313420602099085,1.131342,25.433830398079653
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,103,G9v3-39A5B,AI9Stars,g9v3-39a5b,g9v3 39a5b,25.41281554609332,25.412816,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,38.1944,0.0,1,38.194400000000002,38.1944,7.6388800000000003,7.63888,60.3333,0.0,1,60.333300000000001,60.3333,12.066659999999999,12.06666,0.100393,0.0,0,0.10039313889929724,0.100393,0.02007862777985945,0.020079,28.428217,0.0,0,28.428217140247845,28.428217,5.6856434280495698,5.685643,0.007767,0.0,0,0.0077674513194483522,0.007767,0.0015534902638896706,0.001553,25.41281554609332
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,104,North Mini Code,Cohere,north-mini-code,north mini code,25.191004194181595,25.191004,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,38.1944,0.0,1,38.194400000000002,38.1944,7.6388800000000003,7.63888,36.0,14.456594,3,50.456593697502299,50.456594,10.091318739500458,10.091319,6.209189,0.0,0,6.2091893746089406,6.209189,1.241837874921788,1.241838,27.887783,0.0,0,27.88778317522247,27.887783,5.5775566350444947,5.577557,3.207055,0.0,0,3.2070547235742639,3.207055,0.64141094471485272,0.641411,25.191004194181595
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,105,HyperNova 60B 2605,Multiverse Computing,hypernova-60b,hypernova 60b 2605,25.16706945638515,25.167069,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,32.9861,0.0,1,32.9861,32.9861,6.5972200000000001,6.59722,35.3333,13.889364,3,49.222663681556007,49.222664,9.8445327363112014,9.844533,10.149831,0.0,0,10.149830852626042,10.149831,2.0299661705252081,2.029966,27.973647,0.0,0,27.973647130912425,27.973647,5.5947294261824849,5.594729,5.503106,0.0,0,5.5031056168312817,5.503106,1.1006211233662564,1.100621,25.16706945638515
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,106,Mistral Small 4,Mistral,mistral-small-4,mistral small 4,24.618548063956009,24.618548,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,37.963,0.0,1,37.963000000000001,37.963,7.5926,7.5926,47.3333,0.0,3,47.333300000000001,47.3333,9.466660000000001,9.46666,6.007079,0.0,0,6.0070794577570856,6.007079,1.2014158915514173,1.201416,28.111981,0.0,1,28.111980842226238,28.111981,5.6223961684452481,5.622396,3.67738,0.0,0,3.6773800197967033,3.67738,0.73547600395934065,0.735476,24.618548063956009
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,107,o3-mini (high),OpenAI,o3-mini-high,o3 mini,24.293156172799339,24.293156,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,39.7856,0.0,1,39.785600000000002,39.7856,7.9571199999999997,7.95712,42.0,0.0,3,42,42.0,8.4000000000000004,8.4,6.429654,0.0,0,6.4296540305795737,6.429654,1.2859308061159147,1.285931,29.786512,0.0,0,29.786511821902295,29.786512,5.9573023643804595,5.957302,3.464015,0.0,0,3.4640150115148183,3.464015,0.69280300230296366,0.692803,24.293156172799339
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,108,GLM-4.6,Z AI,glm-4-6,glm 4 6,23.237429030709741,23.237429,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,33.1019,6.231426,1,39.333326026920417,39.333326,7.8666652053840833,7.866665,28.3333,23.653166,2,51.986465503731175,51.986466,10.397293100746236,10.397293,0.070187,2.541166,1,2.611353168733062,2.611353,0.52227063374661242,0.522271,22.250678,0.0,0,22.250677550820932,22.250678,4.4501355101641868,4.450136,0.005323,0.0,0,0.0053229033431013879,0.005323,0.0010645806686202775,0.001065,23.237429030709741
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,109,GPT-4.1 mini,OpenAI,gpt-4-1-mini,gpt 4 1 mini,23.074802129995835,23.074802,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,40.3935,0.0,1,40.393500000000003,40.3935,8.0787000000000013,8.0787,45.3333,0.0,3,45.333300000000001,45.3333,9.0666600000000006,9.06666,0.069323,4.544005,1,4.6133282392792205,4.613328,0.92266564785584404,0.922666,22.866494,2.160656,1,25.027149409883066,25.027149,5.005429881976613,5.00543,0.006733,0.0,0,0.0067330008168720685,0.006733,0.0013466001633744137,0.001347,23.074802129995835
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,110,Ling 3.0 Tiny,InclusionAI,ling-3-0-tiny-rc2,ling 3 0 tiny,22.975913915259675,22.975914,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,24.1898,12.552511,1,36.742310811192688,36.742311,7.3484621622385369,7.348462,58.6667,0.0,1,58.666699999999992,58.6667,11.733339999999998,11.73334,0.088108,0.0,0,0.08810789782762489,0.088108,0.017621579565524979,0.017622,19.374791,0.0,0,19.374791448240053,19.374791,3.8749582896480104,3.874958,0.007659,0.0,0,0.0076594190380210895,0.007659,0.001531883807604218,0.001532,22.975913915259675
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,111,Nemotron Cascade 2 30B A3B,NVIDIA,nemotron-cascade-2-30b-a3b,nemotron cascade 2 30b a3b,22.942524757756559,22.942525,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,34.838,0.0,1,34.837999999999994,34.838,6.9675999999999991,6.9676,38.3333,1.235665,2,39.568964706420395,39.568965,7.9137929412840791,7.913793,8.039064,0.0,0,8.0390639337640657,8.039064,1.6078127867528134,1.607813,27.586462,0.0,0,27.586461857761403,27.586462,5.5172923715522799,5.517292,4.680133,0.0,0,4.6801332908369195,4.680133,0.93602665816738395,0.936027,22.942524757756559
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,112,K2 Think V2,MBZUAI Institute of Foundation Models,k2-think-v2,k2 think v2,22.799227258737393,22.799227,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,32.9861,0.0,1,32.9861,32.9861,6.5972200000000001,6.59722,55.3333,0.0,2,55.333299999999994,55.3333,11.066659999999999,11.06666,0.089645,0.0,0,0.089644598602444059,0.089645,0.017928919720488812,0.017929,25.579653,0.0,0,25.57965305945693,25.579653,5.1159306118913861,5.115931,0.007439,0.0,0,0.0074386356275865503,0.007439,0.00148772712551731,0.001488,22.799227258737393
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,113,Llama 4 Maverick,Meta,llama-4-maverick,llama 4 maverick,22.321621238815347,22.321621,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,33.1019,0.0,1,33.101900000000001,33.1019,6.6203799999999999,6.62038,50.0,0.0,3,50,50.0,10,10.0,0.069066,0.0,1,0.069065909046082993,0.069066,0.013813181809216599,0.013813,22.827632,5.602437,1,28.430069217218776,28.430069,5.6860138434437557,5.686014,0.007071,0.0,0,0.0070710678118654753,0.007071,0.001414213562373095,0.001414,22.321621238815347
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,114,Magistral Small 1.2,Mistral,magistral-small-2509,magistral small 1 2,21.41941743137458,21.419417,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,35.1852,0.0,1,35.185200000000002,35.1852,7.0370400000000011,7.03704,18.0,2.741648,3,20.741648453680586,20.741648,4.1483296907361167,4.14833,4.958834,22.474374,1,27.433207757061496,27.433208,5.4866415514122995,5.486642,21.199602,0.269699,1,21.469300803455106,21.469301,4.2938601606910209,4.29386,2.26773,0.0,0,2.2677301426757115,2.26773,0.45354602853514231,0.453546,21.41941743137458
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,115,Solar Pro 3,Upstage,solar-pro-3,solar pro 3,20.709199438613624,20.709199,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,24.6528,0.0,1,24.652800000000003,24.6528,4.9305600000000007,4.93056,31.0,23.653166,3,54.653165503731174,54.653166,10.930633100746237,10.930633,0.090656,0.0,0,0.09065568362524272,0.090656,0.018131136725048545,0.018131,24.143808,0.0,0,24.14380824134884,24.143808,4.8287616482697677,4.828762,0.005568,0.0,0,0.005567764362830018,0.005568,0.0011135528725660037,0.001114,20.709199438613624
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,116,Ling 2.6 Flash,InclusionAI,ling-2-6-flash,ling 2 6 flash,20.578331035402794,20.578331,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,27.0833,4.197453,1,31.280752777659668,31.280753,6.2561505555319332,6.256151,28.0,23.653166,3,51.653165503731174,51.653166,10.330633100746235,10.330633,0.07185,0.0,0,0.071850288441913074,0.07185,0.014370057688382615,0.01437,19.880595,0.0,0,19.880595104559077,19.880595,3.9761190209118156,3.976119,0.005292,0.0,0,0.0052915026221291763,0.005292,0.0010583005244258353,0.001058,20.578331035402794
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,117,DiffusionGemma 26B A4B,Google,diffusiongemma-26b-a4b,diffusiongemma 26b a4b,20.439738558923572,20.439739,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,34.2593,0.0,1,34.259300000000003,34.2593,6.8518600000000003,6.85186,18.3333,8.094825,1,26.428124664404319,26.428125,5.2856249328808635,5.285625,5.916972,0.0,0,5.9169722578380757,5.916972,1.1833944515676151,1.183394,25.334332,7.971335,1,33.305666629793784,33.305667,6.6611333259587573,6.661133,2.288629,0.0,0,2.2886292425816817,2.288629,0.4577258485163363,0.457726,20.439738558923572
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,118,DeepSeek V3 0324,DeepSeek,deepseek-v3-0324,deepseek v3 0324,19.992501622602646,19.992502,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,35.7639,0.0,1,35.7639,35.7639,7.1527799999999999,7.15278,41.3333,0.0,3,41.333300000000001,41.3333,8.2666599999999999,8.26666,0.067697,0.0,1,0.067697497847503521,0.067697,0.013539499569500704,0.013539,22.791182,0.0,0,22.791181517250774,22.791182,4.5582363034501547,4.558236,0.006429,0.0,0,0.0064290979149488753,0.006429,0.0012858195829897751,0.001286,19.992501622602646
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,119,Devstral 2,Mistral,devstral-2,devstral 2,19.543084875605707,19.543085,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,33.1019,0.0,1,33.101900000000001,33.1019,6.6203799999999999,6.62038,31.3333,13.66662,3,44.999920146086815,44.99992,8.9999840292173641,8.999984,0.05962,0.0,1,0.059620134800093219,0.05962,0.011924026960018643,0.011924,19.548386,0.0,0,19.548386481577829,19.548386,3.9096772963155662,3.909677,0.005598,0.0,0,0.0055976155637914174,0.005598,0.0011195231127582835,0.00112,19.543084875605707
